Type of Soil,Date,15-Mar,16-Mar,17-Mar,18-Mar,19-Mar,20-Mar,21-Mar,22-Mar,23-Mar,24-Mar,25-Mar,26-Mar,27-Mar,28-Mar,29-Mar,30-Mar,31-Mar,1-Apr,2-Apr,3-Apr,4-Apr,5-Apr,6-Apr,7-Apr,8-Apr,9-Apr,10-Apr,11-Apr,12-Apr,13-Apr,14-Apr,15-Apr
Loam Soil,,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5
Loam Soil,,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5
Loam Soil,,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5
Loam Soil,,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5
Loam Soil,,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5
Loam Soil,,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5
Loam Soil,,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5
Loam Soil,,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5
Loam Soil,,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5
Loam Soil,,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5
Loam Soil,,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5
Loam Soil,,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5
Loam Soil,,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5
Loam Soil,,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5
Loam Soil,,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5
Loam Soil,,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5
Loam Soil,,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5
Loam Soil,,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5
Loam Soil,,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5
Loam Soil,,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5
Loam Soil,,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5
Loam Soil,,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5
Loam Soil,,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5
Loam Soil,,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5
Loam Soil,,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5
Loam Soil,,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5
Loam Soil,,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5
Loam Soil,,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5
Loam Soil,,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5
Loam Soil,,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5
Loam Soil,,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5
Loam Soil,,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5
Loam Soil,,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5
Loam Soil,,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5
Loam Soil,,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5
Loam Soil,,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5
Loam Soil,,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5
Loam Soil,,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5
Loam Soil,,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5
Loam Soil,,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5
Loam Soil,,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5
Loam Soil,,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5
Loam Soil,,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5
Loam Soil,,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5
Loam Soil,,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5
Loam Soil,,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5
Loam Soil,,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5
Loam Soil,,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5
Loam Soil,,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5
Loam Soil,,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5
Loam Soil,,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5
Loam Soil,,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5
Loam Soil,,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5
Loam Soil,,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5
Loam Soil,,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,1.75 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,2 hrs,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5
Organix Soil,,3 hrs,3 hrs,3 hrs,3 hrs,3 hrs,3 hrs,3 hrs,2 hrs,2 hrs,2 hrs,2 hrs,1.5 hrs,1.5 hrs,1.5 hrs,1.5 hrs,1.5 hrs,1.5 hrs,1.5 hrs,1.5 hrs,1.5 hrs,1.5 hrs,1.5 hrs,0.25,0.25,0.25,0.25,0,0,0,0,0,0.25
Organix Soil,,3 hrs,3 hrs,3 hrs,3 hrs,3 hrs,3 hrs,3 hrs,2 hrs,2 hrs,2 hrs,2 hrs,1.5 hrs,1.5 hrs,1.5 hrs,1.5 hrs,1.5 hrs,1.5 hrs,1.5 hrs,1.5 hrs,1.5 hrs,1.5 hrs,1.5 hrs,0.25,0.25,0.25,0.25,0,0,0,0,0,0.25
Organix Soil,,3 hrs,3 hrs,3 hrs,3 hrs,3 hrs,3 hrs,3 hrs,2 hrs,2 hrs,2 hrs,2 hrs,1.5 hrs,1.5 hrs,1.5 hrs,1.5 hrs,1.5 hrs,1.5 hrs,1.5 hrs,1.5 hrs,1.5 hrs,1.5 hrs,1.5 hrs,0.25,0.25,0.25,0.25,0,0,0,0,0,0.25
Organix Soil,,3 hrs,3 hrs,3 hrs,3 hrs,3 hrs,3 hrs,3 hrs,2 hrs,2 hrs,2 hrs,2 hrs,1.5 hrs,1.5 hrs,1.5 hrs,1.5 hrs,1.5 hrs,1.5 hrs,1.5 hrs,1.5 hrs,1.5 hrs,1.5 hrs,1.5 hrs,0.25,0.25,0.25,0.25,0,0,0,0,0,0.25
Organix Soil,,3 hrs,3 hrs,3 hrs,3 hrs,3 hrs,3 hrs,3 hrs,2 hrs,2 hrs,2 hrs,2 hrs,1.5 hrs,1.5 hrs,1.5 hrs,1.5 hrs,1.5 hrs,1.5 hrs,1.5 hrs,1.5 hrs,1.5 hrs,1.5 hrs,1.5 hrs,0.25,0.25,0.25,0.25,0,0,0,0,0,0.25
